"","price","GuestIncluded","extrapeople"
"5073",94.22,1,12.3
"5074",98.42,1,21.61
"5075",161.76,1,8.97
"5076",111.09,2,17.35
"5077",82.28,1,23.63
"5078",89.53,1,15.53
"5079",396.75,1,9.98
"5080",89.24,1,6.63
"5081",77.81,1,8.77
"5082",60.33,1,7.89
"5083",183.53,2,22.54
"5084",84.03,1,13.14
"5085",149.28,1,7.74
"5086",33.59,1,15.13
"5087",91.11,1,4.91
"5088",182.4,2,25.21
"5089",251.26,1,23.11
"5090",293.2,1,27.12
"5091",420.04,1,19.65
"5092",326.71,1,8.94
"5093",263.35,1,14.99
"5094",150.9,1,13.39
"5095",68.09,1,5.22
"5096",75.75,1,7
"5097",151.68,1,13.57
"5098",75.16,1,21.1
"5099",180.05,1,13.34
"5100",74.85,1,22.62
"5101",102.87,1,14.43
"5102",180.35,2,17.66
"5103",134.84,2,14.92
"5104",241.38,1,24.5
"5105",194.49,1,15.53
"5106",107.55,1,4.72
"5107",71.48,1,20.31
"5108",90.49,1,9.46
"5109",87.83,1,15.67
"5110",80.17,1,18.14
"5111",208.2,1,13.45
"5112",70.21,1,10.61
"5113",65.84,1,10.7
"5114",164.25,1,16.35
"5115",116.31,1,20.84
"5116",213.21,2,38.07
"5117",161.56,4,40.22
"5118",93.92,1,11.25
"5119",87.49,1,12.1
"5120",65.53,1,10.15
"5121",290.38,8,18.24
"5122",75.9,1,21.37
"5123",168.99,1,19.53
"5124",107.9,1,8.75
"5125",64.65,1,8.96
"5126",65.07,1,10.17
"5127",132.77,1,14.26
"5128",23.87,1,17.37
"5129",166.49,1,13.64
"5130",160.13,1,14.66
"5131",168.64,2,16.94
"5132",184.44,1,18.35
"5133",51.9,1,3.1
"5134",171.84,2,16.93
"5135",454.96,4,29.03
"5136",274.41,1,7.49
"5137",148.77,1,6.6
"5138",88.73,1,10.65
"5139",63.22,1,8.18
"5140",379.14,1,8.78
"5141",147.37,1,31.36
"5142",56.22,1,8.79
"5143",100.88,1,8.95
"5144",172.08,2,23.33
"5145",62.85,1,7.86
"5146",63.83,1,15.1
"5147",188.07,2,21.49
"5148",144.81,2,28.26
"5149",101.16,1,6.61
"5150",68.02,1,16.2
"5151",61.85,1,10.94
"5152",164.59,1,10.25
"5153",138.9,1,2.65
"5154",78.85,1,9.29
"5155",78.67,1,8.77
"5156",161.74,1,15.21
"5157",114.75,1,3.6
"5158",184.57,2,11.26
"5159",82.33,2,19.9
"5160",117.55,1,8.13
"5161",166.98,1,10.24
"5162",215.63,1,21.7
"5163",64.99,1,13.64
"5164",105.82,2,10.81
"5165",107.77,1,14.05
"5166",263.96,2,24.43
"5167",267.6,4,22.47
"5168",155.03,1,9.11
"5169",43.04,1,7.51
"5170",149.8,2,17.1
"5171",99.84,1,4.34
"5172",254.55,1,17.98
"5173",352.41,1,27.13
"5174",197.64,2,3.3
"5175",41.25,1,3.47
"5176",72.62,1,18.4
"5177",212.23,1,8.87
"5178",75.31,1,9.12
"5179",219.85,1,21.15
"5180",170.45,1,4.99
"5181",120.41,2,20.37
"5182",106.59,1,8.08
"5183",82.87,1,16.93
"5184",149.65,1,13.41
"5185",255.75,4,27.31
"5186",129.1,1,5.47
"5187",130.37,1,14.13
"5188",175.65,1,14.41
"5189",183.33,1,15.78
"5190",50.74,1,-0.02
"5191",191.8,2,22.12
"5192",198.65,1,15.67
"5193",65.71,1,8.95
"5194",58.88,1,5.48
"5195",144.65,1,1.42
"5196",134.86,1,13.77
"5197",270.28,1,0.62
"5198",236.13,1,21.65
"5199",157.19,1,6.24
"5200",51.23,1,8.47
"5201",70.94,1,2.95
"5202",129.65,1,12.61
"5203",98.11,1,8.61
"5204",310.14,2,21.96
"5205",328.03,1,7.77
"5206",149.17,1,16.08
"5207",94.31,1,9.22
"5208",80.55,1,4.27
"5209",162.47,1,2.13
"5210",360.88,4,33.71
"5211",105.13,1,2.77
"5212",122.59,2,23.19
"5213",97.05,1,2.42
"5214",183.63,2,20.35
"5215",105.09,1,21.23
"5216",50.88,1,9.69
"5217",192.2,2,23.64
"5218",66.64,1,8.03
"5219",73.49,1,20.09
"5220",124.44,2,22.57
"5221",70.15,1,-0.14
"5222",426.05,4,33.81
"5223",608.2,1,48.09
"5224",204.93,1,2.14
"5225",87.18,1,15.36
"5226",75.34,1,19.84
"5227",275.27,4,11.43
"5228",273.18,2,1.03
"5229",284.18,1,20.28
"5230",147.86,1,11.93
"5231",48.1,2,17.06
"5232",61.34,1,14.83
"5233",96.51,1,3.5
"5234",226.39,2,8.56
"5235",126.53,1,17.28
"5236",187.79,4,20.6
"5237",75.15,1,13
"5238",170.45,2,18.6
"5239",96.2,1,4.81
"5240",60.96,1,10.62
"5241",153.75,1,22.82
"5242",96.24,1,10.61
"5243",60.46,1,8.45
"5244",31.08,1,21.31
"5245",119.28,1,8.4
"5246",228.63,2,20.68
"5247",146.78,1,19.39
"5248",266.39,1,15.63
"5249",404.2,4,22.71
"5250",141.05,2,12.14
"5251",218.16,1,24.84
"5252",106.29,1,9.98
"5253",124.38,1,14.73
"5254",180.18,1,24.18
"5255",124.55,1,12.59
"5256",163.38,1,14.09
"5257",117.29,2,19.72
"5258",100.13,1,20
"5259",497.99,1,22.36
"5260",49.15,1,12.02
"5261",134.03,1,4.66
"5262",80.58,1,13.53
"5263",84.91,1,9.61
"5264",266.37,1,6.17
"5265",261.08,1,17.65
"5266",77.18,1,8.21
"5267",170.02,1,17.22
"5268",107.09,1,6
"5269",60.89,1,16.19
"5270",225.24,1,15.91
"5271",82.81,1,12.65
"5272",122.13,1,25.82
"5273",307.37,1,4.67
"5274",107.3,1,8.54
"5275",86.06,2,12.75
"5276",70.81,1,12.86
"5277",153.89,1,17.82
"5278",68.73,1,17.79
"5279",63.58,1,12.56
"5280",84.33,1,29.47
"5281",209.4,1,11.87
"5282",101.39,1,15.66
"5283",116.86,1,23.94
"5284",110.62,1,15.83
"5285",182.31,1,15.49
"5286",90.72,1,5.44
"5287",98.7,1,16.18
"5288",196.64,1,20.23
"5289",111.34,1,16.94
"5290",63.17,1,1.83
"5291",74.74,1,6.56
"5292",101.95,1,10.78
"5293",56.52,1,9.16
"5294",199.88,1,14.69
"5295",200.74,1,8.23
"5296",227.42,1,9.52
"5297",119.63,1,16.38
"5298",91.47,1,13.93
"5299",55.28,1,6.35
"5300",74.29,1,7.6
"5301",208.37,1,4.03
"5302",112.7,1,19.65
"5303",48.28,1,11.65
"5304",110.43,2,16.24
"5305",69.23,1,14.78
"5306",158.01,1,7.73
"5307",73.79,1,-0.25
"5308",124.31,1,14.53
"5309",63.14,2,15.1
"5310",171.11,1,12.32
"5311",91.08,1,20.58
"5312",174.25,1,7.9
"5313",162.01,1,34.3
"5314",289.07,1,28.99
"5315",183.03,4,29.45
"5316",101.09,1,17.38
"5317",156.5,1,7.48
"5318",181.58,2,19.79
"5319",60.2,1,10.12
"5320",78.16,1,9.18
"5321",71.86,1,15.16
"5322",319.96,1,3.93
"5323",145.88,1,12.39
"5324",45.5,1,3.91
"5325",108.84,1,6.94
"5326",53.85,1,13.5
"5327",168.91,1,6.92
"5328",70.98,1,13.13
"5329",126.22,1,12.2
"5330",127.27,1,20.22
"5331",102.11,1,11.46
"5332",64.76,1,17.26
"5333",184.27,1,14.18
"5334",159.69,1,8.99
"5335",202.39,1,4.06
"5336",71.97,1,4.56
"5337",67.33,1,9.24
"5338",135.71,1,9.91
"5339",78.25,1,33.24
"5340",192.87,1,23.12
"5341",248.75,2,37.23
"5342",61.73,1,8.93
"5343",155.46,1,10.48
"5344",132.87,1,11.27
"5345",191.93,2,5.78
"5346",160.36,1,11.66
"5347",72.35,1,27.92
"5348",36.52,1,15.72
"5349",95.1,1,18.85
"5350",100.22,1,14.09
"5351",176.17,1,12.1
"5352",127.7,1,15.66
"5353",135.69,1,13.33
"5354",185.02,1,8.91
"5355",238.24,2,26.68
"5356",249.93,4,28.39
"5357",150.91,1,21.77
"5358",207.53,1,2.12
"5359",84.93,1,8.65
"5360",93.57,1,7.27
"5361",127.28,1,17.62
"5362",150.82,1,11.55
"5363",76.07,1,21.62
"5364",166.47,2,16.69
"5365",84.59,1,25.71
"5366",85.29,1,10.53
"5367",517.17,6,38.67
"5368",50.16,1,13.54
"5369",94.68,1,12.62
"5370",163.36,1,5.19
"5371",756.15,1,20.17
"5372",66.25,1,11.31
"5373",106.35,1,20.43
"5374",78.62,1,13.96
"5375",116.05,1,15.59
"5376",198.88,1,9.96
"5377",106.89,1,16.17
"5378",87.86,1,20.9
"5379",299.46,1,20.12
"5380",329.4,1,20.89
"5381",67.54,2,24.49
"5382",53.36,1,8.67
"5383",60.96,1,5.98
"5384",74.93,1,9.45
"5385",76.81,1,16.76
"5386",74.58,1,3.95
"5387",158.58,1,12.11
"5388",100.07,1,10.59
"5389",161.16,1,23.74
"5390",51.13,1,6.95
"5391",181.16,1,18.46
"5392",165.34,1,10.17
"5393",133.9,1,8.6
"5394",71.07,1,8.12
"5395",224.3,1,16.7
"5396",101.6,2,18.13
"5397",151,1,20.54
"5398",186.22,1,10.81
"5399",62.68,1,12.86
"5400",199.17,1,12.03
"5401",73.56,1,11.12
"5402",201.3,1,5.79
"5403",53.37,1,4.99
"5404",76.52,1,16.64
"5405",174.96,1,11.05
"5406",154.55,1,5.57
"5407",165.88,1,12.67
"5408",90.01,1,11.75
"5409",191.41,1,15.92
"5410",101.68,1,1.5
"5411",118.07,1,2.46
"5412",93.43,1,14.04
"5413",144.64,1,1.17
"5414",60.81,1,13.22
"5415",76.54,2,15.06
"5416",87.18,1,8.66
"5417",48.83,1,12.06
"5418",100.64,1,11.45
"5419",221.27,4,13.7
"5420",183.81,2,14.13
"5421",118.61,1,19.25
"5422",92.94,1,22.36
"5423",60.05,1,13.73
"5424",94.87,1,7.54
"5425",96.84,1,7.11
"5426",256.63,1,22.79
"5427",110,1,12.43
"5428",101.63,1,9.29
"5429",113.1,1,6.58
"5430",43.53,1,1.16
"5431",98.66,1,20.92
"5432",77.18,1,9.1
"5433",311.42,4,30.45
"5434",194.61,1,11.6
"5435",269.46,1,17.48
"5436",128.77,1,24.3
"5437",76.79,1,9.35
"5438",180.61,1,6.05
"5439",115.42,1,21.27
"5440",217.89,1,9.61
"5441",175.71,1,9.45
"5442",97.8,1,10.19
"5443",89.96,1,7.41
"5444",67.45,1,19.09
"5445",106.44,1,9.48
"5446",231.35,2,35.3
"5447",85.83,1,20.01
"5448",108.19,1,28.08
"5449",96.75,1,6.22
"5450",102.45,1,16.44
"5451",287.89,1,5.74
"5452",119.5,2,1.21
"5453",82.75,1,14.14
"5454",50.08,1,7.73
"5455",89.84,1,13.79
"5456",197.63,1,-0.16
"5457",175.69,1,1.47
"5458",69.49,1,12.04
"5459",54.77,1,13.25
"5460",155.82,1,9.34
"5461",351.34,1,17.85
"5462",211.74,1,18.04
"5463",111.79,1,11.39
"5464",145.04,1,6.33
"5465",54.78,1,13.42
"5466",121.75,1,16.25
"5467",200.97,1,8.75
"5468",178.44,1,15.31
"5469",99.7,2,14.87
"5470",53.53,1,10.24
"5471",225.23,1,5.88
"5472",107.82,1,9.62
"5473",52.56,1,16.57
"5474",165.15,1,10.47
"5475",62.33,1,12.99
"5476",140.34,1,16.97
"5477",214.07,2,28.83
"5478",120.94,1,3.83
"5479",68.93,1,12.1
"5480",206.44,1,17.43
"5481",109.46,1,12.9
"5482",162.36,2,20.68
"5483",139.17,1,14.52
"5484",83.04,2,19.57
"5485",373.02,1,17.81
"5486",53.2,1,6.14
"5487",91.9,1,27.94
"5488",159.18,1,14.6
"5489",239.09,4,21.68
"5490",210.2,1,15.87
"5491",189.87,1,5.28
"5492",170.09,1,25.98
"5493",66.99,1,9.89
"5494",307.01,1,20.91
"5495",163.51,1,18.61
"5496",62.27,1,2.97
"5497",220.01,1,3.32
"5498",227.92,4,14.2
"5499",327.62,1,6.99
"5500",192.83,1,23.72
"5501",227.83,2,31.66
"5502",211.99,1,12.18
"5503",48.64,1,8.87
"5504",103.81,1,13.03
"5505",72.93,1,21.27
"5506",105.11,1,18.09
"5507",249.87,1,16.22
"5508",54.57,1,9.59
"5509",99.99,1,17.38
"5510",195.44,3,26.44
"5511",68.6,2,14.92
"5512",113.19,1,4.52
"5513",74.06,1,13.45
"5514",169.62,2,20.49
"5515",165.93,1,8.79
"5516",101.59,1,11.6
"5517",153.56,1,16.57
"5518",187.51,2,27.7
"5519",236.9,4,14.24
"5520",101.81,1,6.18
"5521",70.24,1,8.59
"5522",561.58,1,22.41
"5523",149.81,1,20.15
"5524",123.1,1,7.1
"5525",62.88,1,7.98
"5526",279.16,4,33.16
"5527",56.22,1,13.33
"5528",84.98,2,16.98
"5529",173.41,4,27.23
"5530",89.16,1,16.72
"5531",117.37,1,12.57
"5532",139.36,1,4.28
"5533",117.32,1,17.72
"5534",234.53,1,23.4
"5535",102.3,2,20.66
"5536",125.55,2,22.91
"5537",194.43,1,10.34
"5538",151.01,2,6.69
"5539",126.46,1,8.88
"5540",53.24,1,2.05
"5541",115.21,1,12.85
"5542",129.82,1,9.25
"5543",58.99,1,1.92
"5544",58.49,1,17.92
"5545",105.66,1,9.13
"5546",187.12,1,5.54
"5547",133.86,1,8.73
"5548",77.59,2,22.3
"5549",55.19,1,5.8
"5550",78.35,1,10.14
"5551",54.6,1,12.5
"5552",224.8,4,20.58
"5553",224.03,1,20.96
"5554",67.22,1,8.59
"5555",257.93,1,0.91
"5556",90.78,1,27.17
"5557",113.56,1,3.35
"5558",43.47,1,11.2
"5559",232.97,1,19.49
"5560",99.39,1,14.74
"5561",58.24,1,4.69
"5562",128.46,1,7.35
"5563",87.27,1,15.12
"5564",114.08,1,9.55
"5565",79.47,1,22.59
"5566",90.7,1,17.44
"5567",86.74,1,13.59
"5568",121.54,1,4.41
"5569",340.52,1,19.14
"5570",120.86,2,20.31
"5571",148.78,1,14.62
"5572",93.24,1,10.49
"5573",218.24,1,6.42
"5574",96.32,1,19.22
"5575",168.88,4,19.29
"5576",269.54,1,11.46
"5577",191.87,1,12.07
"5578",146.34,1,13.23
"5579",80.86,1,14.79
"5580",61.7,1,5.47
"5581",453.02,4,28.41
"5582",369.38,1,35.21
"5583",59.88,1,3.18
"5584",72.06,1,1.96
"5585",136.37,1,32.51
"5586",83.9,1,3.98
"5587",120.15,2,10.92
"5588",136.27,1,2.69
"5589",192.14,2,36.73
"5590",83.26,1,16.57
"5591",309.28,1,17.39
"5592",537.52,1,23.66
"5593",91.55,1,11.77
"5594",98.88,1,5.6
"5595",73.96,1,10.36
"5596",98.43,1,4.53
"5597",143.19,1,9.2
"5598",75.92,1,9.15
"5599",42.97,1,1.02
"5600",132.03,1,18.92
"5601",200.74,1,20.88
"5602",131.48,1,16.42
"5603",50.24,1,13.82
"5604",115.35,1,9.2
"5605",88.06,1,14.05
"5606",105.81,1,12.95
"5607",68.72,1,15.05
"5608",234.96,4,17.9
"5609",163.99,2,20.47
"5610",115.9,2,24.09
"5611",60.54,1,10.26
"5612",50.96,1,9.78
"5613",179.72,1,3.59
"5614",241.6,1,8.57
"5615",70.98,1,2.6
"5616",75.71,1,1.41
"5617",115.59,1,5.07
"5618",415.95,4,28.12
"5619",187.65,1,15.87
"5620",59.9,1,2.53
"5621",74.5,1,9
"5622",64.27,1,8.44
"5623",142.94,1,6.1
"5624",106.41,1,13.69
"5625",46.97,1,15.85
"5626",76.76,1,8.41
"5627",61.6,1,8.11
"5628",114.76,1,10.54
"5629",100.11,1,11.79
"5630",216.84,1,21.02
"5631",55.18,1,7.91
"5632",167.71,1,9.5
"5633",106.9,2,15.98
"5634",115.12,1,3.8
"5635",203.36,1,3.2
"5636",357.98,1,17.81
"5637",175.39,1,16.44
"5638",225.83,2,26.91
"5639",91.73,2,9.58
"5640",235.09,1,19.87
"5641",227.19,1,14.45
"5642",53.5,1,15.93
"5643",132.69,1,15.45
"5644",146.11,1,5.57
"5645",0,0,0
"5646",166.11,2,20.57
"5647",150.47,1,12.55
"5648",207.72,2,26.71
"5649",214.48,1,16.78
"5650",280.73,1,18.71
"5651",175.22,1,9.64
"5652",72,1,14.94
"5653",328.79,1,12.24
"5654",143.53,1,0.9
"5655",183.77,1,16.64
"5656",56.1,1,12.07
"5657",460.23,1,0.99
"5658",159.33,1,8.6
"5659",166.82,2,13.09
"5660",74.04,1,17.34
"5661",244.22,1,2.61
"5662",207.31,1,5.65
"5663",66.5,1,10.69
"5664",74.46,2,15.89
"5665",165.48,1,21.88
"5666",62.62,1,16.93
"5667",49.46,1,0.82
"5668",440.43,1,12.73
"5669",192.73,4,14.46
"5670",211.87,1,20.36
"5671",101.24,1,6.46
"5672",58.2,1,12.26
"5673",79.16,1,8.28
"5674",165.74,1,17.56
"5675",173.26,1,10.79
"5676",176.4,1,5.79
"5677",164.05,1,8.32
"5678",276.68,1,13.29
"5679",60.32,1,11.67
"5680",91.2,1,15.26
"5681",54.33,1,7.87
"5682",196.31,1,21.03
"5683",176.2,1,7.75
"5684",125.28,1,14.64
"5685",168.89,1,3.99
"5686",69.35,1,9.06
"5687",73.37,1,16.3
"5688",152.85,1,16.78
"5689",98.28,1,4.6
"5690",156.8,1,9.88
"5691",121.92,2,20.26
"5692",346.67,3,27.57
"5693",235.37,1,20.06
"5694",72.04,1,22.96
"5695",193.36,1,19.76
"5696",396.74,1,8.74
"5697",64.17,1,13.47
"5698",111.8,1,8.58
"5699",104.27,1,25.14
"5700",146.53,1,14.3
"5701",34.52,1,31.34
"5702",318.69,1,10.67
"5703",172.1,1,8.22
"5704",95.69,1,16.1
"5705",188.55,2,15.58
"5706",173.69,1,16.84
"5707",169.07,2,14.77
"5708",51.76,1,2.66
"5709",103.37,1,2.56
"5710",76.57,2,13.68
"5711",107.13,1,9.59
"5712",110.33,2,17.67
"5713",156.29,1,11.41
"5714",153.15,1,15.89
"5715",254.26,4,19.77
"5716",97.09,1,17.02
"5717",96.81,1,14.31
"5718",96.21,1,8.13
"5719",95.44,1,11.65
"5720",141.69,2,11.26
"5721",164.11,1,8.18
"5722",114.95,1,0.25
"5723",223.58,1,12.17
"5724",230.98,1,10.33
"5725",106.47,2,26.59
"5726",174.41,2,20.67
"5727",84.01,4,27.89
"5728",80.13,1,12.44
"5729",88.23,1,1.48
"5730",240.36,1,12.97
"5731",112.8,1,3.13
"5732",161.74,2,15.53
"5733",66.11,1,9.99
"5734",160.43,1,4.71
"5735",82.77,1,14
"5736",157.32,1,12.84
"5737",54.34,1,3.94
"5738",257.48,1,15.29
"5739",118.84,1,8.49
"5740",124.42,1,14.75
"5741",151.08,1,24.65
"5742",87.1,1,11.15
"5743",180.33,1,15.26
"5744",74.96,1,17.43
"5745",129.92,1,17.89
"5746",24.48,1,16.64
"5747",208.07,1,13.11
"5748",165.38,1,10.45
"5749",271.65,1,13.84
"5750",188.56,1,5.8
"5751",80.4,1,12.81
"5752",83.37,1,38.74
"5753",129.52,1,15
"5754",181.26,1,3.09
"5755",103.44,1,6.75
"5756",67.74,1,9.43
"5757",44.74,1,14.27
"5758",109.03,1,27.18
"5759",451.11,1,30.35
"5760",284.08,1,1.72
"5761",69.04,1,17.05
"5762",93.02,1,12.11
"5763",61.08,1,13.63
"5764",135.09,1,8.49
"5765",140.84,1,10.35
"5766",187.48,1,9.83
"5767",100.66,1,23.75
"5768",122.04,1,16.13
"5769",151.9,1,12.61
"5770",169.93,1,27.15
"5771",194.16,2,26.95
"5772",73.05,1,19.48
"5773",168.45,1,9.52
"5774",66.32,1,19.28
"5775",235.61,1,15.56
"5776",75.92,1,5.97
"5777",54.87,1,17.78
"5778",76.38,1,10.05
"5779",376.54,1,16.8
"5780",113.98,1,19.47
"5781",166.24,1,-0.22
"5782",105.96,1,19.93
"5783",110.54,1,2.81
"5784",247.93,2,29.91
"5785",64.61,1,20.39
"5786",186.19,2,27.12
"5787",109.06,1,16.63
"5788",82.48,1,4.05
"5789",127.93,2,18.69
"5790",67.5,1,12.58
"5791",93.88,1,19.42
"5792",213.75,2,17.68
"5793",185.17,1,27.09
"5794",162.66,1,27.66
"5795",58.71,1,11.39
"5796",190.4,2,19.47
"5797",105.84,1,3.86
"5798",65,1,20.46
"5799",191.99,1,9.84
"5800",152.58,1,1.94
"5801",203.86,1,16.59
"5802",70.41,1,14.35
"5803",81.02,1,-0.18
"5804",45.07,1,11.12
"5805",207.42,1,19.36
"5806",143.86,1,8.69
"5807",172.97,1,10.18
"5808",255.47,1,15.12
"5809",61.66,1,10.17
"5810",174.82,1,24.74
"5811",85.56,2,21.48
"5812",79.37,1,15.01
"5813",150.25,1,9.83
"5814",205.03,1,21.78
"5815",295.29,1,18.35
"5816",97.3,1,10.63
"5817",119.26,1,6.17
"5818",160,1,4.61
"5819",154.28,1,5.28
"5820",64.81,1,1.96
"5821",273.26,1,24.48
"5822",100.78,1,9.72
"5823",126.9,2,16.94
"5824",213.2,1,16.26
"5825",289.27,1,18.41
"5826",182.61,1,15.3
"5827",124.94,1,4.47
"5828",167.84,2,12.74
"5829",124.9,1,30.13
"5830",207.89,1,14.49
"5831",89.94,1,14.86
"5832",227.72,1,15.19
"5833",87.7,1,9.71
"5834",324.81,4,23.73
"5835",110.64,1,26.03
"5836",47.71,1,5.04
"5837",210.8,4,18.92
"5838",124.62,1,18.08
"5839",144.66,1,7.41
"5840",213.34,1,17.5
"5841",83.15,1,7.83
"5842",106.75,2,14.76
"5843",61.8,1,3.92
"5844",58.58,1,1.93
"5845",209.96,1,13.44
"5846",58.72,1,13.62
"5847",61.87,1,24.19
"5848",162.83,2,13.37
"5849",72.24,1,5.98
"5850",220.7,1,23.73
"5851",62.65,1,7.74
"5852",62.39,2,21.53
"5853",159.22,1,25.97
"5854",91.77,1,8.3
"5855",78.59,2,18.64
"5856",191.86,1,3.58
"5857",203.88,1,17.96
"5858",297.46,1,22.65
"5859",78.63,1,3.29
"5860",82.71,1,7.2
"5861",259.23,1,24.12
"5862",66.12,2,16.52
"5863",465.81,1,15.48
"5864",125.09,1,15.93
"5865",69.03,1,19.47
"5866",159.44,1,2.65
"5867",62.14,1,7.8
"5868",136.57,1,17.1
"5869",61.62,1,4.16
"5870",92.66,1,20.83
"5871",37.41,1,28.84
"5872",212.59,1,22.59
"5873",122.8,2,24.59
"5874",139.04,2,17.85
"5875",236,1,30.8
"5876",60.83,1,10.07
"5877",106.42,2,15.86
"5878",121,1,8.26
"5879",60.46,1,13.13
"5880",81.6,1,11.23
"5881",103.18,1,9.6
"5882",120.57,1,11.25
"5883",66.5,1,9.83
"5884",68.39,1,16.76
"5885",132.86,1,5.26
"5886",135.3,1,15.64
"5887",119.33,1,14.81
"5888",228.75,6,22.05
"5889",309.44,1,8.55
"5890",72.93,1,17.97
"5891",222.5,1,18.18
"5892",94.17,1,9.31
"5893",151.56,1,6.81
"5894",53.72,1,7.62
"5895",518.12,1,33.08
"5896",152.78,1,1.36
"5897",110.87,1,12.7
"5898",52.22,1,2.33
"5899",129.68,1,7.75
"5900",136.12,1,20.87
"5901",58.03,1,11.64
"5902",61.17,2,16.27
"5903",129.71,1,23.28
"5904",115.91,1,14.62
"5905",65.91,1,4.43
"5906",108.42,1,19.35
"5907",114.23,1,21.89
"5908",175.61,1,25.89
"5909",65.49,1,4.41
"5910",137.76,1,11.02
"5911",58.32,1,9.63
"5912",68.17,1,0.64
"5913",115.97,1,1.96
"5914",150.16,1,14.4
"5915",73.46,1,9.82
"5916",145.27,1,1.04
"5917",84.35,1,7.02
"5918",103.53,1,11.37
"5919",83.15,1,6.14
"5920",260.5,1,17.64
"5921",352.04,1,8.2
"5922",201.1,2,19.16
"5923",206.11,1,13.08
"5924",33.58,1,5.1
"5925",68.44,1,18.5
"5926",270.95,1,26.06
"5927",79.61,1,13.11
"5928",231.16,1,12.45
"5929",126.38,1,13.38
"5930",199.61,1,12.88
"5931",197.58,1,14.53
"5932",202.02,1,21.82
"5933",85.56,1,16.51
"5934",85.75,1,3.17
"5935",52.84,1,32.49
"5936",171.02,1,14.55
"5937",206.05,1,22.31
"5938",125.67,1,32.1
"5939",257.47,1,3.81
"5940",82.84,1,10.21
"5941",362.64,1,6.45
"5942",107.5,1,12.76
"5943",326.26,1,6.28
"5944",67.02,1,4.72
"5945",97.24,1,11.6
"5946",68.82,1,3.08
"5947",82.27,1,18
"5948",64.06,1,15.37
"5949",238.85,1,12.34
"5950",253.12,1,15.63
"5951",72.27,1,13.53
"5952",361.12,1,27.96
"5953",388.44,1,21.94
"5954",390.27,1,25.83
"5955",91.46,1,13.02
"5956",117.2,1,14.38
"5957",65.73,1,3.57
"5958",89.58,1,17.23
"5959",180.71,1,15.95
"5960",153.36,1,29.81
"5961",63.81,1,13.22
"5962",72.06,1,10.53
"5963",75.31,1,3.23
"5964",113.25,1,6.7
"5965",531.67,1,4.57
"5966",75.7,1,18.15
"5967",128.93,1,0.5
"5968",71.92,1,7.17
"5969",106.97,1,9.85
"5970",107.51,1,21.66
"5971",71.68,1,10.08
"5972",183.67,2,34.32
"5973",147.4,1,6.43
"5974",61.47,1,9.27
"5975",177.3,1,11.79
"5976",105.18,1,10.26
"5977",257.19,4,27.25
"5978",359.73,1,11.29
"5979",97.83,1,4.61
"5980",106.86,1,10.04
"5981",303.1,1,7.07
"5982",67.37,1,5.31
"5983",90.22,1,9.7
"5984",97.4,1,16.88
"5985",259.45,1,27.17
"5986",155.31,2,30.46
"5987",130.37,2,19.52
"5988",293.79,6,7.41
"5989",45.05,1,13.76
"5990",172.16,2,17.03
"5991",83.52,1,17.28
"5992",112.25,2,16.9
"5993",115.7,1,10.69
"5994",174.76,1,23.1
"5995",135.09,1,22.76
"5996",94.67,1,7.23
"5997",82.87,1,8.6
"5998",60.35,1,5.4
"5999",80.67,1,11.77
"6000",204.51,1,21.72
"6001",89.86,1,11.81
"6002",186,1,13.18
"6003",304.21,2,38.17
"6004",89.63,1,8.69
"6005",93.45,1,18.15
"6006",285.19,2,16.6
"6007",220.73,1,15.46
"6008",63.41,1,7.78
"6009",104.22,1,9.72
"6010",120.33,1,28.89
"6011",223.36,1,17.25
"6012",50.16,1,10.84
"6013",131.46,1,14.15
"6014",62.75,1,10.27
"6015",162.86,2,7.89
"6016",124.32,1,10.68
"6017",65.78,1,15.94
"6018",237.8,4,28.67
"6019",96.65,1,11.94
"6020",135.17,1,2.87
"6021",118.72,2,18.38
"6022",159.79,2,19.68
"6023",228.74,1,5.6
"6024",95.85,1,6.22
"6025",156.45,1,11.49
"6026",182.11,1,37.09
"6027",72.3,1,21.77
"6028",172.13,1,8.79
"6029",83.02,1,4.38
"6030",98.83,2,11.77
"6031",84.76,1,10.03
"6032",121.24,1,15.8
"6033",63.88,1,16.2
"6034",135.16,1,25.67
"6035",121.94,2,11.23
"6036",111.27,1,14.74
"6037",81.23,1,10.06
"6038",48.91,1,8.36
"6039",116.79,2,31.12
"6040",93.08,1,3.84
"6041",89.29,1,3.3
"6042",125.78,1,2.05
"6043",55.84,1,7.95
"6044",109.66,1,7.6
"6045",96.12,1,17.17
"6046",65.48,1,10.19
"6047",169.5,1,12.87
"6048",251.73,1,6.88
"6049",508.37,1,1.82
"6050",81.09,1,14.94
"6051",46.75,1,14.56
"6052",82.65,1,17.23
"6053",174.07,1,16.61
"6054",115.29,1,10.73
"6055",131.54,1,9.75
"6056",131.95,1,14.72
"6057",132.59,1,41.84
"6058",197.8,1,13.13
"6059",85.24,1,13.38
"6060",92.94,1,19.06
"6061",107.2,1,19.96
"6062",138.8,1,15.32
"6063",48.83,1,8.19
"6064",357.66,1,22.21
"6065",80.46,1,9.17
"6066",87.48,1,1.31
"6067",83,1,14.63
"6068",160.6,4,24.7
"6069",96.79,1,16.54
"6070",665.2,6,51.56
"6071",232.97,1,13.09
"6072",118.03,1,12.07
